id,longitude,latitude,density
99,-123.0732204883721,49.2794449868421,120
100,-123.06633737209303,49.2794449868421,181
101,-123.05945425581396,49.2794449868421,179
102,-123.05257113953489,49.2794449868421,129
103,-123.04568802325582,49.2794449868421,97
104,-123.03880490697675,49.2794449868421,35
105,-123.03192179069768,49.2794449868421,24
106,-123.02503867441861,49.2794449868421,106
107,-123.01815555813954,49.2794449868421,1
108,-123.21088281395349,49.27483827631579,1
109,-123.20399969767442,49.27483827631579,6
110,-123.14893476744187,49.27483827631579,71
111,-123.1420516511628,49.27483827631579,2
112,-123.13516853488373,49.27483827631579,288
113,-123.12828541860466,49.27483827631579,432
114,-123.12140230232559,49.27483827631579,311
115,-123.11451918604652,49.27483827631579,170
116,-123.10763606976745,49.27483827631579,36
117,-123.10075295348838,49.27483827631579,492
118,-123.09386983720931,49.27483827631579,286
119,-123.08698672093024,49.27483827631579,120
120,-123.08010360465117,49.27483827631579,74
121,-123.0732204883721,49.27483827631579,148
122,-123.06633737209303,49.27483827631579,357
123,-123.05945425581396,49.27483827631579,54
124,-123.05257113953489,49.27483827631579,49
125,-123.04568802325582,49.27483827631579,24
126,-123.03880490697675,49.27483827631579,30
127,-123.03192179069768,49.27483827631579,19
128,-123.02503867441861,49.27483827631579,7
129,-123.24529839534884,49.27023156578947,107
130,-123.21776593023256,49.27023156578947,7
131,-123.21088281395349,49.27023156578947,24
132,-123.20399969767442,49.27023156578947,18
133,-123.19023346511628,49.27023156578947,33
134,-123.18335034883721,49.27023156578947,51
135,-123.17646723255814,49.27023156578947,37
136,-123.16958411627907,49.27023156578947,45
137,-123.162701,49.27023156578947,131
138,-123.15581788372094,49.27023156578947,491
139,-123.14893476744187,49.27023156578947,354
140,-123.1420516511628,49.27023156578947,74
141,-123.13516853488373,49.27023156578947,112
142,-123.12828541860466,49.27023156578947,115
143,-123.12140230232559,49.27023156578947,169
144,-123.11451918604652,49.27023156578947,45
145,-123.10763606976745,49.27023156578947,240
146,-123.10075295348838,49.27023156578947,254
147,-123.09386983720931,49.27023156578947,65
148,-123.08698672093024,49.27023156578947,12
149,-123.08010360465117,49.27023156578947,28
150,-123.0732204883721,49.27023156578947,362
151,-123.06633737209303,49.27023156578947,371
152,-123.05945425581396,49.27023156578947,67
153,-123.05257113953489,49.27023156578947,33
154,-123.04568802325582,49.27023156578947,30
155,-123.03880490697675,49.27023156578947,53
156,-123.03192179069768,49.27023156578947,14
157,-123.02503867441861,49.27023156578947,6
158,-123.25906462790698,49.265624855263155,71
159,-123.25218151162791,49.265624855263155,56
160,-123.21776593023256,49.265624855263155,13
161,-123.21088281395349,49.265624855263155,45
162,-123.20399969767442,49.265624855263155,36
163,-123.19711658139535,49.265624855263155,4
164,-123.19023346511628,49.265624855263155,67
165,-123.18335034883721,49.265624855263155,229
166,-123.17646723255814,49.265624855263155,195
167,-123.16958411627907,49.265624855263155,349
168,-123.162701,49.265624855263155,224
169,-123.15581788372094,49.265624855263155,460
170,-123.14893476744187,49.265624855263155,473
171,-123.1420516511628,49.265624855263155,154
172,-123.13516853488373,49.265624855263155,192
173,-123.12828541860466,49.265624855263155,56
174,-123.12140230232559,49.265624855263155,30
175,-123.11451918604652,49.265624855263155,190
176,-123.10763606976745,49.265624855263155,160
177,-123.10075295348838,49.265624855263155,471
178,-123.09386983720931,49.265624855263155,309
179,-123.08698672093024,49.265624855263155,95
180,-123.08010360465117,49.265624855263155,42
181,-123.0732204883721,49.265624855263155,269
182,-123.06633737209303,49.265624855263155,177
183,-123.05945425581396,49.265624855263155,61
184,-123.05257113953489,49.265624855263155,28
185,-123.04568802325582,49.265624855263155,26
186,-123.03880490697675,49.265624855263155,23
187,-123.03192179069768,49.265624855263155,27
188,-123.02503867441861,49.265624855263155,21
189,-123.25906462790698,49.26101814473684,96
190,-123.25218151162791,49.26101814473684,29
191,-123.24529839534884,49.26101814473684,213
192,-123.23841527906977,49.26101814473684,140
193,-123.21776593023256,49.26101814473684,18
194,-123.21088281395349,49.26101814473684,130
195,-123.20399969767442,49.26101814473684,72
196,-123.19711658139535,49.26101814473684,30
197,-123.19023346511628,49.26101814473684,66
198,-123.18335034883721,49.26101814473684,250
199,-123.17646723255814,49.26101814473684,365
200,-123.16958411627907,49.26101814473684,207
201,-123.162701,49.26101814473684,170
202,-123.15581788372094,49.26101814473684,235
203,-123.14893476744187,49.26101814473684,232
204,-123.1420516511628,49.26101814473684,358
205,-123.13516853488373,49.26101814473684,319
206,-123.12828541860466,49.26101814473684,425
207,-123.12140230232559,49.26101814473684,119
208,-123.11451918604652,49.26101814473684,137
209,-123.10763606976745,49.26101814473684,313
210,-123.10075295348838,49.26101814473684,787
211,-123.09386983720931,49.26101814473684,520
212,-123.08698672093024,49.26101814473684,295
213,-123.08010360465117,49.26101814473684,138
214,-123.0732204883721,49.26101814473684,326
